date,mandi,variety,modal_price
2025-06-14,Dhamtari,Common,2216
2025-06-15,Dhamtari,Common,2198
2025-06-16,Dhamtari,Common,2199
2025-06-17,Dhamtari,Common,2216
2025-06-18,Dhamtari,Common,2210
2025-06-19,Dhamtari,Common,2198
2025-06-20,Dhamtari,Common,2202
2025-06-21,Dhamtari,Common,2200
2025-06-22,Dhamtari,Common,2176
2025-06-23,Dhamtari,Common,2171
2025-06-24,Dhamtari,Common,2190
2025-06-25,Dhamtari,Common,2168
2025-06-26,Dhamtari,Common,2154
2025-06-27,Dhamtari,Common,2153
2025-06-28,Dhamtari,Common,2170
2025-06-29,Dhamtari,Common,2153
2025-06-30,Dhamtari,Common,2128
2025-07-01,Dhamtari,Common,2144
2025-07-02,Dhamtari,Common,2099
2025-07-03,Dhamtari,Common,2115
2025-07-04,Dhamtari,Common,2112
2025-07-05,Dhamtari,Common,2120
2025-07-06,Dhamtari,Common,2149
2025-07-07,Dhamtari,Common,2158
2025-07-08,Dhamtari,Common,2171
2025-07-09,Dhamtari,Common,2166
2025-07-10,Dhamtari,Common,2185
2025-07-11,Dhamtari,Common,2179
2025-07-12,Dhamtari,Common,2170
2025-07-13,Dhamtari,Common,2148
2025-07-14,Dhamtari,Common,2132
2025-07-15,Dhamtari,Common,2129
2025-07-16,Dhamtari,Common,2130
2025-07-17,Dhamtari,Common,2163
2025-07-18,Dhamtari,Common,2183
2025-07-19,Dhamtari,Common,2156
2025-07-20,Dhamtari,Common,2166
2025-07-21,Dhamtari,Common,2157
2025-07-22,Dhamtari,Common,2143
2025-07-23,Dhamtari,Common,2171
2025-07-24,Dhamtari,Common,2144
2025-07-25,Dhamtari,Common,2142
2025-07-26,Dhamtari,Common,2143
2025-07-27,Dhamtari,Common,2139
2025-07-28,Dhamtari,Common,2124
2025-07-29,Dhamtari,Common,2137
2025-07-30,Dhamtari,Common,2111
2025-07-31,Dhamtari,Common,2104
2025-08-01,Dhamtari,Common,2089
2025-08-02,Dhamtari,Common,2110
2025-08-03,Dhamtari,Common,2127
2025-08-04,Dhamtari,Common,2116
2025-08-05,Dhamtari,Common,2144
2025-08-06,Dhamtari,Common,2161
2025-08-07,Dhamtari,Common,2152
2025-08-08,Dhamtari,Common,2163
2025-08-09,Dhamtari,Common,2169
2025-08-10,Dhamtari,Common,2150
2025-08-11,Dhamtari,Common,2138
2025-08-12,Dhamtari,Common,2139
2025-08-13,Dhamtari,Common,2150
2025-08-14,Dhamtari,Common,2138
2025-08-15,Dhamtari,Common,2169
2025-08-16,Dhamtari,Common,2170
2025-08-17,Dhamtari,Common,2205
2025-08-18,Dhamtari,Common,2198
2025-08-19,Dhamtari,Common,2183
2025-08-20,Dhamtari,Common,2189
2025-08-21,Dhamtari,Common,2185
2025-08-22,Dhamtari,Common,2193
2025-08-23,Dhamtari,Common,2194
2025-08-24,Dhamtari,Common,2178
2025-08-25,Dhamtari,Common,2204
2025-08-26,Dhamtari,Common,2181
2025-08-27,Dhamtari,Common,2214
2025-08-28,Dhamtari,Common,2242
2025-08-29,Dhamtari,Common,2238
2025-08-30,Dhamtari,Common,2249
2025-08-31,Dhamtari,Common,2237
2025-09-01,Dhamtari,Common,2228
2025-09-02,Dhamtari,Common,2228
2025-09-03,Dhamtari,Common,2238
2025-09-04,Dhamtari,Common,2234
2025-09-05,Dhamtari,Common,2220
2025-09-06,Dhamtari,Common,2219
2025-09-07,Dhamtari,Common,2256
2025-09-08,Dhamtari,Common,2253
2025-09-09,Dhamtari,Common,2259
2025-09-10,Dhamtari,Common,2252
2025-09-11,Dhamtari,Common,2243
2025-09-12,Dhamtari,Common,2233
2025-09-13,Dhamtari,Common,2246
2025-09-14,Dhamtari,Common,2244
2025-09-15,Dhamtari,Common,2239
2025-09-16,Dhamtari,Common,2250
2025-09-17,Dhamtari,Common,2254
2025-09-18,Dhamtari,Common,2240
2025-09-19,Dhamtari,Common,2238
2025-09-20,Dhamtari,Common,2225
2025-09-21,Dhamtari,Common,2235
2025-09-22,Dhamtari,Common,2231
2025-09-23,Dhamtari,Common,2258
2025-09-24,Dhamtari,Common,2276
2025-09-25,Dhamtari,Common,2305
2025-09-26,Dhamtari,Common,2280
2025-09-27,Dhamtari,Common,2294
2025-09-28,Dhamtari,Common,2256
2025-09-29,Dhamtari,Common,2263
2025-09-30,Dhamtari,Common,2265
2025-10-01,Dhamtari,Common,2252
2025-10-02,Dhamtari,Common,2268
2025-10-03,Dhamtari,Common,2264
2025-10-04,Dhamtari,Common,2263
2025-10-05,Dhamtari,Common,2268
2025-10-06,Dhamtari,Common,2294
2025-10-07,Dhamtari,Common,2318
2025-10-08,Dhamtari,Common,2319
2025-10-09,Dhamtari,Common,2315
2025-10-10,Dhamtari,Common,2327
2025-10-11,Dhamtari,Common,2300
2025-10-12,Dhamtari,Common,2258
2025-10-13,Dhamtari,Common,2262
2025-10-14,Dhamtari,Common,2261
2025-10-15,Dhamtari,Common,2243
2025-10-16,Dhamtari,Common,2268
2025-10-17,Dhamtari,Common,2277
2025-10-18,Dhamtari,Common,2275
2025-10-19,Dhamtari,Common,2269
2025-10-20,Dhamtari,Common,2283
2025-10-21,Dhamtari,Common,2291
2025-10-22,Dhamtari,Common,2312
2025-10-23,Dhamtari,Common,2315
2025-10-24,Dhamtari,Common,2309
2025-10-25,Dhamtari,Common,2324
2025-10-26,Dhamtari,Common,2329
2025-10-27,Dhamtari,Common,2305
2025-10-28,Dhamtari,Common,2317
2025-10-29,Dhamtari,Common,2316
2025-10-30,Dhamtari,Common,2307
2025-10-31,Dhamtari,Common,2331
2025-11-01,Dhamtari,Common,2355
2025-11-02,Dhamtari,Common,2343
2025-11-03,Dhamtari,Common,2349
2025-11-04,Dhamtari,Common,2368
2025-11-05,Dhamtari,Common,2382
2025-11-06,Dhamtari,Common,2358
2025-11-07,Dhamtari,Common,2342
2025-11-08,Dhamtari,Common,2349
2025-11-09,Dhamtari,Common,2404
2025-11-10,Dhamtari,Common,2395
2025-11-11,Dhamtari,Common,2375
2025-11-12,Dhamtari,Common,2372
2025-11-13,Dhamtari,Common,2364
2025-11-14,Dhamtari,Common,2366
2025-11-15,Dhamtari,Common,2361
2025-11-16,Dhamtari,Common,2336
2025-11-17,Dhamtari,Common,2321
2025-11-18,Dhamtari,Common,2313
2025-11-19,Dhamtari,Common,2310
2025-11-20,Dhamtari,Common,2297
2025-11-21,Dhamtari,Common,2299
2025-11-22,Dhamtari,Common,2301
2025-11-23,Dhamtari,Common,2298
2025-11-24,Dhamtari,Common,2297
2025-11-25,Dhamtari,Common,2319
2025-11-26,Dhamtari,Common,2331
2025-11-27,Dhamtari,Common,2341
2025-11-28,Dhamtari,Common,2335
2025-11-29,Dhamtari,Common,2327
2025-11-30,Dhamtari,Common,2328
2025-12-01,Dhamtari,Common,2350
2025-12-02,Dhamtari,Common,2353
2025-12-03,Dhamtari,Common,2387
2025-12-04,Dhamtari,Common,2382
2025-12-05,Dhamtari,Common,2394
2025-12-06,Dhamtari,Common,2397
2025-12-07,Dhamtari,Common,2377
2025-12-08,Dhamtari,Common,2356
2025-12-09,Dhamtari,Common,2370
2025-12-10,Dhamtari,Common,2351
2025-12-11,Dhamtari,Common,2359
2025-12-12,Dhamtari,Common,2361
2025-12-13,Dhamtari,Common,2357
2025-12-14,Dhamtari,Common,2356
2025-12-15,Dhamtari,Common,2358
2025-12-16,Dhamtari,Common,2351
2025-12-17,Dhamtari,Common,2365
2025-12-18,Dhamtari,Common,2357
2025-12-19,Dhamtari,Common,2359
2025-12-20,Dhamtari,Common,2354
2025-12-21,Dhamtari,Common,2348
2025-12-22,Dhamtari,Common,2365
2025-12-23,Dhamtari,Common,2355
2025-12-24,Dhamtari,Common,2363
2025-12-25,Dhamtari,Common,2344
2025-12-26,Dhamtari,Common,2371
2025-12-27,Dhamtari,Common,2371
2025-12-28,Dhamtari,Common,2361
2025-12-29,Dhamtari,Common,2366
2025-12-30,Dhamtari,Common,2359
2025-12-31,Dhamtari,Common,2340
2022-01-01,Dhamtari,Grade A,2436
2022-01-02,Dhamtari,Grade A,2464
2022-01-03,Dhamtari,Grade A,2455
2022-01-04,Dhamtari,Grade A,2462
2022-01-05,Dhamtari,Grade A,2457
2022-01-06,Dhamtari,Grade A,2453
2022-01-07,Dhamtari,Grade A,2465
2022-01-08,Dhamtari,Grade A,2474
2022-01-09,Dhamtari,Grade A,2469
2022-01-10,Dhamtari,Grade A,2473
2022-01-11,Dhamtari,Grade A,2461
2022-01-12,Dhamtari,Grade A,2440
2022-01-13,Dhamtari,Grade A,2431
2022-01-14,Dhamtari,Grade A,2406
2022-01-15,Dhamtari,Grade A,2404
2022-01-16,Dhamtari,Grade A,2422
2022-01-17,Dhamtari,Grade A,2408
2022-01-18,Dhamtari,Grade A,2428
2022-01-19,Dhamtari,Grade A,2433
2022-01-20,Dhamtari,Grade A,2442
2022-01-21,Dhamtari,Grade A,2443
2022-01-22,Dhamtari,Grade A,2443
2022-01-23,Dhamtari,Grade A,2446
2022-01-24,Dhamtari,Grade A,2456
2022-01-25,Dhamtari,Grade A,2447
2022-01-26,Dhamtari,Grade A,2445
2022-01-27,Dhamtari,Grade A,2432
2022-01-28,Dhamtari,Grade A,2444
2022-01-29,Dhamtari,Grade A,2444
2022-01-30,Dhamtari,Grade A,2424
2022-01-31,Dhamtari,Grade A,2433
2022-02-01,Dhamtari,Grade A,2449
2022-02-02,Dhamtari,Grade A,2455
2022-02-03,Dhamtari,Grade A,2442
2022-02-04,Dhamtari,Grade A,2450
2022-02-05,Dhamtari,Grade A,2449
2022-02-06,Dhamtari,Grade A,2466
2022-02-07,Dhamtari,Grade A,2455
2022-02-08,Dhamtari,Grade A,2445
2022-02-09,Dhamtari,Grade A,2434
2022-02-10,Dhamtari,Grade A,2453
2022-02-11,Dhamtari,Grade A,2473
2022-02-12,Dhamtari,Grade A,2464
2022-02-13,Dhamtari,Grade A,2459
2022-02-14,Dhamtari,Grade A,2445
2022-02-15,Dhamtari,Grade A,2420
2022-02-16,Dhamtari,Grade A,2433
2022-02-17,Dhamtari,Grade A,2429
2022-02-18,Dhamtari,Grade A,2385
2022-02-19,Dhamtari,Grade A,2366
2022-02-20,Dhamtari,Grade A,2370
2022-02-21,Dhamtari,Grade A,2360
2022-02-22,Dhamtari,Grade A,2351
2022-02-23,Dhamtari,Grade A,2347
2022-02-24,Dhamtari,Grade A,2352
2022-02-25,Dhamtari,Grade A,2350
2022-02-26,Dhamtari,Grade A,2350
2022-02-27,Dhamtari,Grade A,2329
2022-02-28,Dhamtari,Grade A,2354
2022-03-01,Dhamtari,Grade A,2368
2022-03-02,Dhamtari,Grade A,2358
2022-03-03,Dhamtari,Grade A,2366
2022-03-04,Dhamtari,Grade A,2342
2022-03-05,Dhamtari,Grade A,2333
2022-03-06,Dhamtari,Grade A,2322
2022-03-07,Dhamtari,Grade A,2337
2022-03-08,Dhamtari,Grade A,2362
2022-03-09,Dhamtari,Grade A,2350
2022-03-10,Dhamtari,Grade A,2356
2022-03-11,Dhamtari,Grade A,2345
2022-03-12,Dhamtari,Grade A,2357
2022-03-13,Dhamtari,Grade A,2343
2022-03-14,Dhamtari,Grade A,2346
2022-03-15,Dhamtari,Grade A,2348
2022-03-16,Dhamtari,Grade A,2328
2022-03-17,Dhamtari,Grade A,2344
2022-03-18,Dhamtari,Grade A,2337
2022-03-19,Dhamtari,Grade A,2355
2022-03-20,Dhamtari,Grade A,2341
2022-03-21,Dhamtari,Grade A,2353
2022-03-22,Dhamtari,Grade A,2351
2022-03-23,Dhamtari,Grade A,2335
2022-03-24,Dhamtari,Grade A,2330
2022-03-25,Dhamtari,Grade A,2320
2022-03-26,Dhamtari,Grade A,2325
2022-03-27,Dhamtari,Grade A,2345
2022-03-28,Dhamtari,Grade A,2342
2022-03-29,Dhamtari,Grade A,2339
2022-03-30,Dhamtari,Grade A,2353
2022-03-31,Dhamtari,Grade A,2342
2022-04-01,Dhamtari,Grade A,2328
2022-04-02,Dhamtari,Grade A,2318
2022-04-03,Dhamtari,Grade A,2316
2022-04-04,Dhamtari,Grade A,2313
2022-04-05,Dhamtari,Grade A,2307
2022-04-06,Dhamtari,Grade A,2307
2022-04-07,Dhamtari,Grade A,2308
2022-04-08,Dhamtari,Grade A,2308
2022-04-09,Dhamtari,Grade A,2311
2022-04-10,Dhamtari,Grade A,2311
2022-04-11,Dhamtari,Grade A,2312
2022-04-12,Dhamtari,Grade A,2299
2022-04-13,Dhamtari,Grade A,2298
2022-04-14,Dhamtari,Grade A,2292
2022-04-15,Dhamtari,Grade A,2299
2022-04-16,Dhamtari,Grade A,2279
2022-04-17,Dhamtari,Grade A,2260
2022-04-18,Dhamtari,Grade A,2265
2022-04-19,Dhamtari,Grade A,2230
2022-04-20,Dhamtari,Grade A,2208
2022-04-21,Dhamtari,Grade A,2202
2022-04-22,Dhamtari,Grade A,2194
2022-04-23,Dhamtari,Grade A,2198
2022-04-24,Dhamtari,Grade A,2229
2022-04-25,Dhamtari,Grade A,2237
2022-04-26,Dhamtari,Grade A,2225
2022-04-27,Dhamtari,Grade A,2236
2022-04-28,Dhamtari,Grade A,2233
2022-04-29,Dhamtari,Grade A,2234
2022-04-30,Dhamtari,Grade A,2217
2022-05-01,Dhamtari,Grade A,2211
2022-05-02,Dhamtari,Grade A,2204
2022-05-03,Dhamtari,Grade A,2206
2022-05-04,Dhamtari,Grade A,2217
2022-05-05,Dhamtari,Grade A,2232
2022-05-06,Dhamtari,Grade A,2200
2022-05-07,Dhamtari,Grade A,2206
2022-05-08,Dhamtari,Grade A,2187
2022-05-09,Dhamtari,Grade A,2192
2022-05-10,Dhamtari,Grade A,2216
2022-05-11,Dhamtari,Grade A,2233
2022-05-12,Dhamtari,Grade A,2238
2022-05-13,Dhamtari,Grade A,2250
2022-05-14,Dhamtari,Grade A,2265
2022-05-15,Dhamtari,Grade A,2268
2022-05-16,Dhamtari,Grade A,2271
2022-05-17,Dhamtari,Grade A,2263
2022-05-18,Dhamtari,Grade A,2254
2022-05-19,Dhamtari,Grade A,2264
2022-05-20,Dhamtari,Grade A,2265
2022-05-21,Dhamtari,Grade A,2274
2022-05-22,Dhamtari,Grade A,2261
2022-05-23,Dhamtari,Grade A,2256
2022-05-24,Dhamtari,Grade A,2251
2022-05-25,Dhamtari,Grade A,2248
2022-05-26,Dhamtari,Grade A,2261
2022-05-27,Dhamtari,Grade A,2232
2022-05-28,Dhamtari,Grade A,2213
2022-05-29,Dhamtari,Grade A,2205
2022-05-30,Dhamtari,Grade A,2189
2022-05-31,Dhamtari,Grade A,2175
2022-06-01,Dhamtari,Grade A,2149
2022-06-02,Dhamtari,Grade A,2157
2022-06-03,Dhamtari,Grade A,2187
2022-06-04,Dhamtari,Grade A,2206
2022-06-05,Dhamtari,Grade A,2216
2022-06-06,Dhamtari,Grade A,2239
2022-06-07,Dhamtari,Grade A,2238
2022-06-08,Dhamtari,Grade A,2211
2022-06-09,Dhamtari,Grade A,2181
2022-06-10,Dhamtari,Grade A,2177
2022-06-11,Dhamtari,Grade A,2187
2022-06-12,Dhamtari,Grade A,2202
2022-06-13,Dhamtari,Grade A,2198
2022-06-14,Dhamtari,Grade A,2211
2022-06-15,Dhamtari,Grade A,2193
2022-06-16,Dhamtari,Grade A,2185
2022-06-17,Dhamtari,Grade A,2207
2022-06-18,Dhamtari,Grade A,2235
2022-06-19,Dhamtari,Grade A,2218
2022-06-20,Dhamtari,Grade A,2244
2022-06-21,Dhamtari,Grade A,2241
2022-06-22,Dhamtari,Grade A,2207
2022-06-23,Dhamtari,Grade A,2231
2022-06-24,Dhamtari,Grade A,2230
2022-06-25,Dhamtari,Grade A,2235
2022-06-26,Dhamtari,Grade A,2254
2022-06-27,Dhamtari,Grade A,2265
2022-06-28,Dhamtari,Grade A,2278
2022-06-29,Dhamtari,Grade A,2249
2022-06-30,Dhamtari,Grade A,2286
2022-07-01,Dhamtari,Grade A,2267
2022-07-02,Dhamtari,Grade A,2263
2022-07-03,Dhamtari,Grade A,2254
2022-07-04,Dhamtari,Grade A,2255
2022-07-05,Dhamtari,Grade A,2255
2022-07-06,Dhamtari,Grade A,2243
2022-07-07,Dhamtari,Grade A,2235
2022-07-08,Dhamtari,Grade A,2250
2022-07-09,Dhamtari,Grade A,2246
2022-07-10,Dhamtari,Grade A,2243
2022-07-11,Dhamtari,Grade A,2203
2022-07-12,Dhamtari,Grade A,2209
2022-07-13,Dhamtari,Grade A,2211
2022-07-14,Dhamtari,Grade A,2196
2022-07-15,Dhamtari,Grade A,2236
2022-07-16,Dhamtari,Grade A,2258
2022-07-17,Dhamtari,Grade A,2217
2022-07-18,Dhamtari,Grade A,2210
2022-07-19,Dhamtari,Grade A,2260
2022-07-20,Dhamtari,Grade A,2251
2022-07-21,Dhamtari,Grade A,2245
2022-07-22,Dhamtari,Grade A,2228
2022-07-23,Dhamtari,Grade A,2232
2022-07-24,Dhamtari,Grade A,2245
2022-07-25,Dhamtari,Grade A,2242
2022-07-26,Dhamtari,Grade A,2270
2022-07-27,Dhamtari,Grade A,2278
2022-07-28,Dhamtari,Grade A,2261
2022-07-29,Dhamtari,Grade A,2265
2022-07-30,Dhamtari,Grade A,2251
2022-07-31,Dhamtari,Grade A,2241
2022-08-01,Dhamtari,Grade A,2233
2022-08-02,Dhamtari,Grade A,2267
2022-08-03,Dhamtari,Grade A,2277
2022-08-04,Dhamtari,Grade A,2273
2022-08-05,Dhamtari,Grade A,2272
2022-08-06,Dhamtari,Grade A,2249
2022-08-07,Dhamtari,Grade A,2230
2022-08-08,Dhamtari,Grade A,2203
2022-08-09,Dhamtari,Grade A,2208
2022-08-10,Dhamtari,Grade A,2219
2022-08-11,Dhamtari,Grade A,2249
2022-08-12,Dhamtari,Grade A,2218
2022-08-13,Dhamtari,Grade A,2227
2022-08-14,Dhamtari,Grade A,2235
2022-08-15,Dhamtari,Grade A,2234
2022-08-16,Dhamtari,Grade A,2260
2022-08-17,Dhamtari,Grade A,2274
2022-08-18,Dhamtari,Grade A,2297
2022-08-19,Dhamtari,Grade A,2307
2022-08-20,Dhamtari,Grade A,2322
2022-08-21,Dhamtari,Grade A,2331
2022-08-22,Dhamtari,Grade A,2321
2022-08-23,Dhamtari,Grade A,2306
2022-08-24,Dhamtari,Grade A,2312
2022-08-25,Dhamtari,Grade A,2321
2022-08-26,Dhamtari,Grade A,2330
2022-08-27,Dhamtari,Grade A,2325
2022-08-28,Dhamtari,Grade A,2331
2022-08-29,Dhamtari,Grade A,2346
2022-08-30,Dhamtari,Grade A,2365
2022-08-31,Dhamtari,Grade A,2350
2022-09-01,Dhamtari,Grade A,2353
2022-09-02,Dhamtari,Grade A,2374
2022-09-03,Dhamtari,Grade A,2372
2022-09-04,Dhamtari,Grade A,2357
2022-09-05,Dhamtari,Grade A,2352
2022-09-06,Dhamtari,Grade A,2330
2022-09-07,Dhamtari,Grade A,2329
2022-09-08,Dhamtari,Grade A,2348
2022-09-09,Dhamtari,Grade A,2359
2022-09-10,Dhamtari,Grade A,2357
2022-09-11,Dhamtari,Grade A,2346
2022-09-12,Dhamtari,Grade A,2345
2022-09-13,Dhamtari,Grade A,2349
2022-09-14,Dhamtari,Grade A,2356
2022-09-15,Dhamtari,Grade A,2352
2022-09-16,Dhamtari,Grade A,2365
2022-09-17,Dhamtari,Grade A,2366
2022-09-18,Dhamtari,Grade A,2342
2022-09-19,Dhamtari,Grade A,2303
2022-09-20,Dhamtari,Grade A,2324
2022-09-21,Dhamtari,Grade A,2318
2022-09-22,Dhamtari,Grade A,2315
2022-09-23,Dhamtari,Grade A,2293
2022-09-24,Dhamtari,Grade A,2289
2022-09-25,Dhamtari,Grade A,2293
2022-09-26,Dhamtari,Grade A,2327
2022-09-27,Dhamtari,Grade A,2360
2022-09-28,Dhamtari,Grade A,2369
2022-09-29,Dhamtari,Grade A,2362
2022-09-30,Dhamtari,Grade A,2373
2022-10-01,Dhamtari,Grade A,2397
2022-10-02,Dhamtari,Grade A,2402
2022-10-03,Dhamtari,Grade A,2396
2022-10-04,Dhamtari,Grade A,2402
2022-10-05,Dhamtari,Grade A,2410
2022-10-06,Dhamtari,Grade A,2404
2022-10-07,Dhamtari,Grade A,2387
2022-10-08,Dhamtari,Grade A,2397
2022-10-09,Dhamtari,Grade A,2381
2022-10-10,Dhamtari,Grade A,2379
2022-10-11,Dhamtari,Grade A,2383
2022-10-12,Dhamtari,Grade A,2388
2022-10-13,Dhamtari,Grade A,2382
2022-10-14,Dhamtari,Grade A,2368
2022-10-15,Dhamtari,Grade A,2395
2022-10-16,Dhamtari,Grade A,2383
2022-10-17,Dhamtari,Grade A,2378
2022-10-18,Dhamtari,Grade A,2369
2022-10-19,Dhamtari,Grade A,2389
2022-10-20,Dhamtari,Grade A,2377
2022-10-21,Dhamtari,Grade A,2401
2022-10-22,Dhamtari,Grade A,2382
2022-10-23,Dhamtari,Grade A,2356
2022-10-24,Dhamtari,Grade A,2357
2022-10-25,Dhamtari,Grade A,2352
2022-10-26,Dhamtari,Grade A,2373
2022-10-27,Dhamtari,Grade A,2396
2022-10-28,Dhamtari,Grade A,2396
2022-10-29,Dhamtari,Grade A,2402
2022-10-30,Dhamtari,Grade A,2382
2022-10-31,Dhamtari,Grade A,2392
2022-11-01,Dhamtari,Grade A,2391
2022-11-02,Dhamtari,Grade A,2416
2022-11-03,Dhamtari,Grade A,2403
2022-11-04,Dhamtari,Grade A,2417
2022-11-05,Dhamtari,Grade A,2408
2022-11-06,Dhamtari,Grade A,2384
2022-11-07,Dhamtari,Grade A,2393
2022-11-08,Dhamtari,Grade A,2386
2022-11-09,Dhamtari,Grade A,2410
2022-11-10,Dhamtari,Grade A,2421
2022-11-11,Dhamtari,Grade A,2425
2022-11-12,Dhamtari,Grade A,2439
2022-11-13,Dhamtari,Grade A,2424
2022-11-14,Dhamtari,Grade A,2428
2022-11-15,Dhamtari,Grade A,2420
2022-11-16,Dhamtari,Grade A,2422
2022-11-17,Dhamtari,Grade A,2399
2022-11-18,Dhamtari,Grade A,2445
2022-11-19,Dhamtari,Grade A,2458
2022-11-20,Dhamtari,Grade A,2481
2022-11-21,Dhamtari,Grade A,2491
2022-11-22,Dhamtari,Grade A,2483
2022-11-23,Dhamtari,Grade A,2457
2022-11-24,Dhamtari,Grade A,2470
2022-11-25,Dhamtari,Grade A,2448
2022-11-26,Dhamtari,Grade A,2461
2022-11-27,Dhamtari,Grade A,2468
2022-11-28,Dhamtari,Grade A,2498
2022-11-29,Dhamtari,Grade A,2491
2022-11-30,Dhamtari,Grade A,2499
2022-12-01,Dhamtari,Grade A,2507
2022-12-02,Dhamtari,Grade A,2487
2022-12-03,Dhamtari,Grade A,2489
2022-12-04,Dhamtari,Grade A,2480
2022-12-05,Dhamtari,Grade A,2500
2022-12-06,Dhamtari,Grade A,2471
2022-12-07,Dhamtari,Grade A,2461
2022-12-08,Dhamtari,Grade A,2478
2022-12-09,Dhamtari,Grade A,2458
2022-12-10,Dhamtari,Grade A,2453
2022-12-11,Dhamtari,Grade A,2452
2022-12-12,Dhamtari,Grade A,2435
2022-12-13,Dhamtari,Grade A,2448
2022-12-14,Dhamtari,Grade A,2434
2022-12-15,Dhamtari,Grade A,2434
2022-12-16,Dhamtari,Grade A,2443
2022-12-17,Dhamtari,Grade A,2458
2022-12-18,Dhamtari,Grade A,2445
2022-12-19,Dhamtari,Grade A,2447
2022-12-20,Dhamtari,Grade A,2439
2022-12-21,Dhamtari,Grade A,2452
2022-12-22,Dhamtari,Grade A,2494
2022-12-23,Dhamtari,Grade A,2497
2022-12-24,Dhamtari,Grade A,2489
2022-12-25,Dhamtari,Grade A,2501
2022-12-26,Dhamtari,Grade A,2487
2022-12-27,Dhamtari,Grade A,2477
2022-12-28,Dhamtari,Grade A,2471
2022-12-29,Dhamtari,Grade A,2447
2022-12-30,Dhamtari,Grade A,2455
2022-12-31,Dhamtari,Grade A,2467
2023-01-01,Dhamtari,Grade A,2475
2023-01-02,Dhamtari,Grade A,2443
2023-01-03,Dhamtari,Grade A,2446
2023-01-04,Dhamtari,Grade A,2460
2023-01-05,Dhamtari,Grade A,2490
2023-01-06,Dhamtari,Grade A,2500
2023-01-07,Dhamtari,Grade A,2511
2023-01-08,Dhamtari,Grade A,2508
2023-01-09,Dhamtari,Grade A,2496
2023-01-10,Dhamtari,Grade A,2499
2023-01-11,Dhamtari,Grade A,2499
2023-01-12,Dhamtari,Grade A,2471
2023-01-13,Dhamtari,Grade A,2460
2023-01-14,Dhamtari,Grade A,2453
2023-01-15,Dhamtari,Grade A,2453
2023-01-16,Dhamtari,Grade A,2427
2023-01-17,Dhamtari,Grade A,2421
2023-01-18,Dhamtari,Grade A,2433
2023-01-19,Dhamtari,Grade A,2434
2023-01-20,Dhamtari,Grade A,2442
2023-01-21,Dhamtari,Grade A,2432
2023-01-22,Dhamtari,Grade A,2413
2023-01-23,Dhamtari,Grade A,2426
2023-01-24,Dhamtari,Grade A,2411
2023-01-25,Dhamtari,Grade A,2407
2023-01-26,Dhamtari,Grade A,2439
2023-01-27,Dhamtari,Grade A,2410
2023-01-28,Dhamtari,Grade A,2399
2023-01-29,Dhamtari,Grade A,2411
2023-01-30,Dhamtari,Grade A,2431
2023-01-31,Dhamtari,Grade A,2419
2023-02-01,Dhamtari,Grade A,2425
2023-02-02,Dhamtari,Grade A,2416
2023-02-03,Dhamtari,Grade A,2433
2023-02-04,Dhamtari,Grade A,2458
2023-02-05,Dhamtari,Grade A,2459
2023-02-06,Dhamtari,Grade A,2448
2023-02-07,Dhamtari,Grade A,2446
2023-02-08,Dhamtari,Grade A,2450
2023-02-09,Dhamtari,Grade A,2412
2023-02-10,Dhamtari,Grade A,2413
2023-02-11,Dhamtari,Grade A,2403
2023-02-12,Dhamtari,Grade A,2389
2023-02-13,Dhamtari,Grade A,2375
2023-02-14,Dhamtari,Grade A,2392
2023-02-15,Dhamtari,Grade A,2409
2023-02-16,Dhamtari,Grade A,2365
2023-02-17,Dhamtari,Grade A,2373
2023-02-18,Dhamtari,Grade A,2379
2023-02-19,Dhamtari,Grade A,2389
2023-02-20,Dhamtari,Grade A,2389
2023-02-21,Dhamtari,Grade A,2384
2023-02-22,Dhamtari,Grade A,2391
2023-02-23,Dhamtari,Grade A,2400
2023-02-24,Dhamtari,Grade A,2425
2023-02-25,Dhamtari,Grade A,2427
2023-02-26,Dhamtari,Grade A,2436
2023-02-27,Dhamtari,Grade A,2458
2023-02-28,Dhamtari,Grade A,2445
2023-03-01,Dhamtari,Grade A,2432
2023-03-02,Dhamtari,Grade A,2438
2023-03-03,Dhamtari,Grade A,2408
2023-03-04,Dhamtari,Grade A,2383
2023-03-05,Dhamtari,Grade A,2383
2023-03-06,Dhamtari,Grade A,2368
2023-03-07,Dhamtari,Grade A,2372
2023-03-08,Dhamtari,Grade A,2386
2023-03-09,Dhamtari,Grade A,2407
2023-03-10,Dhamtari,Grade A,2395
2023-03-11,Dhamtari,Grade A,2374
2023-03-12,Dhamtari,Grade A,2361
2023-03-13,Dhamtari,Grade A,2352
2023-03-14,Dhamtari,Grade A,2340
2023-03-15,Dhamtari,Grade A,2315
2023-03-16,Dhamtari,Grade A,2297
2023-03-17,Dhamtari,Grade A,2304
2023-03-18,Dhamtari,Grade A,2314
2023-03-19,Dhamtari,Grade A,2311
2023-03-20,Dhamtari,Grade A,2321
2023-03-21,Dhamtari,Grade A,2307
2023-03-22,Dhamtari,Grade A,2324
2023-03-23,Dhamtari,Grade A,2332
2023-03-24,Dhamtari,Grade A,2355
2023-03-25,Dhamtari,Grade A,2360
2023-03-26,Dhamtari,Grade A,2362
